CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/GetChildrenBuilderImpl.java,1,1,193,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/GetDataBuilderImpl.java,1,1,188,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/NamespaceWatcher.java,41,0,0,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/Watching.java,2,2,54,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFramework.java,39,0,470,,,,,,,,,,,
87b492e163c86fc59b886f513a4108a20bcfe965,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,161,18
876b28d46394cb91c338a8c453e191b43bc31e81,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,162,19
a36e73cfe17a68f160c656368894085b83ea3e43,15,102,19,curator-framework/src/main/java/com/netflix/curator/framework/imps/BackgroundSyncImpl.java,1,1,55,1,0,1,11,104,1,2,2.639474378,2844,163,20
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/Backgrounding.java,3,3,107,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CreateBuilderImpl.java,1,1,362,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorEventImpl.java,4,4,114,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/CuratorFrameworkImpl.java,2,1,556,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/DeleteBuilderImpl.java,1,1,136,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/ExistsBuilderImpl.java,1,1,158,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/GetACLBuilderImpl.java,1,1,134,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/GetChildrenBuilderImpl.java,1,1,193,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/GetDataBuilderImpl.java,1,1,188,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/NamespaceWatchedEvent.java,30,0,0,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/NamespaceWatcher.java,1,2,41,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/SetACLBuilderImpl.java,1,1,151,,,,,,,,,,,
,,,,curator-framework/src/main/java/com/netflix/curator/framework/imps/SetDataBuilderImpl.java,1,1,140,,,,,,,,,,,
,,,,curator-framework/src/test/java/com/netflix/curator/framework/imps/TestFramework.java,53,0,509,,,,,,,,,,,
93dea65d0bf2fc32b7292b332986a12d617f3eb3,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,164,21
59623e2a7e8447630f1c0616b74373106e153f44,0,0,0,/,0,0,0,0,0,0,0,0,0,0,0,0,165,22
38b4e421baea5d8c0fb213dd15bd36bc8d82263c,1,2,2,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,2,2,326,0,0,1,13,20,1,1,0,326,166,22
6477ee4bc53b9ff55e0a41b67679871da7918a9b,8,658,964,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/CountingInterProcessSemaphore.java,0,250,250,2,2,1,14,59,1,2,2.570759878,1490,167,21
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessMutex.java,40,40,174,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessSemaphore.java,238,103,145,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/Lease.java,25,0,0,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/LockInternals.java,68,70,326,,,,,,,,,,,
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/SharedCount.java,24,0,0,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/TestCountingInterProcessSemaphore.java,0,381,381,,,,,,,,,,,
,,,,curator-recipes/src/test/java/com/netflix/curator/framework/recipes/locks/TestInterProcessSemaphore.java,263,120,214,,,,,,,,,,,
136190f691e9acc78c372aa0b790316b88c993af,3,137,9,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessMutex.java,3,3,174,0,0,1,8,0,1,1,0.674903692,479,168,22
,,,,curator-recipes/src/main/java/com/netflix/curator/framework/recipes/locks/InterProcessSemaphore.java,121,6,280,,,,,,,,,,,
