CommitID,FileNum,TotalAddLines,TotalDeleteLines,FileName,AddLines,DeleteLines,CodeLines,FileAdd,FileDelete,NDVE,NUC,AGE,NS,ND,Entropy ,LT,EXP,REXP
,,,,src/main/java/freemarker/template/TemplateMethodModel.java,15,9,86,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateMethodModelEx.java,20,20,87,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateModel.java,22,11,74,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateModelAdapter.java,0,1,17,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateModelException.java,48,11,106,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateModelIterator.java,4,4,74,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateModelListSequence.java,9,10,86,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateNodeModel.java,10,7,109,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateNumberModel.java,5,3,71,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateScalarModel.java,5,11,79,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateSequenceModel.java,5,8,83,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TemplateTransformModel.java,3,40,126,,,,,,,,,,,
,,,,src/main/java/freemarker/template/TransformControl.java,0,1,136,,,,,,,,,,,
,,,,src/main/java/freemarker/template/Version.java,218,0,0,,,,,,,,,,,
,,,,src/main/java/freemarker/template/WrappingTemplateModel.java,4,5,136,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/CaptureOutput.java,9,5,173,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/ClassUtil.java,263,1,90,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/Collections12.java,0,1,286,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/Constants.java,0,2,148,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/DOMNodeModel.java,18,3,303,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/DateUtil.java,1,1,397,,,,,,,,,,,
,,,,src/main/java/freemarker/template/utility/DeepUnwrap.java,0,1,196,,,,,,,,,,,
