NMF, TotalAddLines , TotalDeleteLines ,LC,LC_1, FileAdd , FileDelete ,NAD, NUC, AGE, NMS, NMD, Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,a2a,Tag
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,34,,,,,,,,,,100,NoArch
1,7,1,6,8,0,0,0,4,1278,1,1,0,0,1,886,13,,,,,,,,,,100,NoArch
4,14,36,22,50,0,0,0,164,0,1,1,1.862387426,0,10,10,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,8,,,,,,,,,,100,NoArch
1,7,211,204,218,0,0,0,6,0,1,1,0,0,3,105,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,,,,,,,,,,100,NoArch
1,6,2,4,8,0,0,0,3,1269,1,1,0,0,1,196,11,,,,,,,,,,100,NoArch
1,13,6,7,19,0,0,0,152,50,1,1,0,0,13,662,6,,,,,,,,,,100,NoArch
1,16,3,13,19,0,0,0,139,3,1,1,0,0,13,32,3,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,2,311,1,1,0,0,2,74,4,,,,,,,,,,99.27073838,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,50,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,18,,,,,,,,,,100,NoArch
1,63,0,63,63,1,0,1,1,0,1,1,0,0,1,241,14,,,,,,,,,,99.93838571,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,,,,,,,,,,100,NoArch
1,4,0,4,4,1,0,1,4,41,1,1,0,0,1,545,14,,,,,,,,,,100,NoArch
1,65,0,65,65,1,0,1,1,0,1,1,0,0,1,32,3,197,197,0,10104,10104,0,188,188,0,99.5463383,NoArch
1,25,17,8,42,0,0,0,9,21,1,1,0,0,4,170,5,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,,,,,,,,,,100,NoArch
3,9,8,1,17,0,0,0,106,54,1,2,1.332820405,0,7,428,11,,,,,,,,,,100,NoArch
1,3,0,3,3,1,0,1,6,658,1,1,0,0,4,931,44,,,,,,,,,,100,NoArch
3,17,17,0,34,0,0,0,7,24,1,1,1.289608558,0,3,621,14,,,,,,,,,,100,NoArch
1,45,0,45,45,1,0,1,445,0,1,1,0,0,28,274,4,,,,,,,,,,100,NoArch
1,2,1,1,3,0,0,0,71,22,1,1,0,0,10,297,16,,,,,,,,,,100,NoArch
2,5,3,2,8,0,0,0,330,23,1,2,0.811278124,0,1,504,18,,,,,,,,,,100,NoArch
3,31,14,17,45,1,0,1,203,436,1,2,1.214508943,0,3,104,2,,,,,,,,,,100,NoArch
2,34,74,40,108,0,0,0,214,4,1,2,0.710676854,0,19,8,8,,,,,,,,,,99.92581602,NoArch
4,173,115,58,288,0,0,0,11,2025,1,2,1.628539422,0,2,27,27,,,,,,,,,,99.96293551,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,33,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,3,0,1,1,0,0,1,115,13,,,,,,,,,,100,NoArch
3,26,0,26,26,3,0,3,30,177,1,2,1.104790937,0,4,110,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,,,,,,,,,,100,NoArch
1,11,32,21,43,0,0,0,17,44,1,1,0,0,4,710,6,,,,,,,,,,100,NoArch
1,2,216,214,218,0,0,0,13,0,1,1,0,0,7,88,23,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4,,,,,,,,,,100,NoArch
1,6,3,3,9,0,0,0,8,883,1,1,0,0,5,742,7,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,54,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,3,,,,,,,,,,100,NoArch
1,3,0,3,3,1,0,1,92,14,1,1,0,0,10,393,3,,,,,,,,,,100,NoArch
1,114,0,114,114,1,0,1,1,0,1,1,0,0,1,51,12,,,,,,,,,,99.82975826,NoArch
2,81,42,39,123,0,0,0,16,8,1,2,0.744116307,0,1,56,51,497,679,182,14149,16705,2556,234,230,4,100,NoArch
8,58,26,32,84,1,0,1,55,217,1,5,2.698632494,0,2,472,13,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,4,814,806,8,44078,43733,345,550,547,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,21,,,,,,,,,,100,NoArch
1,9,0,9,9,1,0,1,2,5,1,1,0,0,1,49,49,1494,1486,8,67354,67141,213,819,816,3,100,NoArch
1,3,1,2,4,0,0,0,2,0,1,1,0,0,1,151,151,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,93,54,52,2,4389,4115,274,36,35,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,17,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,189,189,0,5154,5144,10,76,76,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,,,,,,,,,,100,NoArch
1,4,2,2,6,0,0,0,3,910,1,1,0,0,2,943,41,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,46,,,,,,,,,,100,NoArch
1,3,0,3,3,1,0,1,23,12,1,1,0,0,7,529,11,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,11,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,3,,,,,,,,,,100,NoArch
2,78,40,38,118,0,0,0,5,22,1,1,0.866300675,0,1,187,12,,,,,,,,,,99.78457561,NoArch
1,32,24,8,56,0,0,0,112,10,1,1,0,0,15,41,5,,,,,,,,,,100,NoArch
1,56,120,64,176,0,0,0,14,385,1,1,0,0,5,507,2,,,,,,,,,,100,NoArch
1,0,4,4,4,0,0,0,11,20,1,1,0,0,4,108,19,,,,,,,,,,100,NoArch
1,0,4,4,4,0,0,0,10,0,1,1,0,0,2,28,27,99,105,6,3450,3636,186,72,72,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,1,569,565,4,42063,41927,136,503,501,2,100,NoArch
1,1,0,1,1,1,0,1,107,0,1,1,0,0,10,429,12,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,,,,,,,,,,100,NoArch
1,17,0,17,17,1,0,1,3,0,1,1,0,0,1,267,33,0,0,0,0,0,0,0,0,0,100,NoArch
1,3,0,3,3,1,0,1,17,1,1,1,0,0,5,350,26,,,,,,,,,,100,NoArch
4,196,7,189,203,2,0,2,20,38,1,2,1.891487592,0,4,11,3,,,,,,,,,,99.79640312,NoArch
2,41,19,22,60,0,0,0,5,0,1,1,0.650022422,0,1,40,40,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,603,603,0,22472,22469,3,241,241,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,58,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,46,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,63,628,623,5,44998,44459,539,461,457,4,100,NoArch
1,0,1,1,1,0,0,0,394,92,1,1,0,0,27,797,3,,,,,,,,,,100,NoArch
1,0,1,1,1,0,0,0,2,216,1,1,0,0,2,7,2,,,,,,,,,,100,NoArch
1,14,14,0,28,0,0,0,9,0,1,1,0,0,1,44,44,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,100,NoArch
1,21,0,21,21,1,0,1,21,20,1,1,0,0,1,233,31,1965,1958,7,86196,85488,708,969,964,5,100,NoArch
1,2,2,0,4,0,0,0,15,0,1,1,0,0,4,1003,13,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,18,2124,2151,27,84575,84983,408,1073,1083,10,100,NoArch
1,3,0,3,3,1,0,1,228,92,1,1,0,0,20,497,20,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,78,601,601,0,46777,46777,0,557,557,0,100,NoArch
1,6,3,3,9,0,0,0,33,28,1,1,0,0,2,73,10,0,0,0,0,0,0,0,0,0,100,NoArch
2,58,28,30,86,0,0,0,88,6,1,2,0.407076806,0,3,268,34,124,122,2,3745,3700,45,22,22,0,100,NoArch
4,104,21,83,125,1,0,1,11,13,1,2,1.75521069,0,1,80,7,,,,,,,,,,100,NoArch
2,5,3,2,8,0,0,0,330,23,1,2,0.811278124,0,1,504,18,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,18,,,,,,,,,,100,NoArch
1,13,21,8,34,0,0,0,68,0,1,1,0,0,3,516,112,318,318,0,10443,10443,0,85,85,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,615,612,3,38077,37643,434,524,523,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,3,,,,,,,,,,100,NoArch
1,3,19,16,22,0,0,0,32,0,1,1,0,0,4,3,3,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2033,41,,,,,,,,,,100,NoArch
1,4,3,1,7,0,0,0,99,17,1,1,0,0,10,397,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,51,1706,1705,1,98851,97995,856,1469,1469,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,,,,,,,,,,100,NoArch
1,76,1,75,77,0,0,0,7,18,1,1,0,0,1,399,17,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,10,656,642,14,19991,19348,643,220,212,8,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,33,,,,,,,,,,100,NoArch
7,128,10,118,138,4,0,4,141,108,1,5,1.962678747,0,3,635,31,83,76,7,4316,4001,315,54,48,6,99.48109711,NoArch
1,19,10,9,29,0,0,0,12,0,1,1,0,0,1,81,11,,,,,,,,,,100,NoArch
2,0,0,0,0,2,0,2,1,0,1,1,0,0,1,583,28,,,,,,,,,,99.859993,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,23,,,,,,,,,,100,NoArch
5,48,10,38,58,1,0,1,107,73,1,1,2.031512629,0,1,63,5,1037,1032,5,65330,64974,356,704,703,1,98.85892116,NoArch
1,4,4,0,8,0,0,0,94,4,1,1,0,0,9,21,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,4,,,,,,,,,,100,NoArch
2,20,6,14,26,0,0,0,38,3,1,2,0.779349837,0,3,25,2,1943,1943,0,90432,90557,125,707,706,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,39,,,,,,,,,,100,NoArch
1,4,3,1,7,0,0,0,22,16,1,1,0,0,10,43,4,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,51,20,20,0,1039,904,135,10,10,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,78,237,236,1,11939,11889,50,127,126,1,100,NoArch
1,4,1,3,5,0,0,0,34,2,1,1,0,0,2,499,22,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,,,,,,,,,,100,NoArch
2,258,145,113,403,1,0,1,5,6,1,1,0.977492863,0,1,148,10,,,,,,,,,,99.82661465,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,,,,,,,,,,100,NoArch
1,12,0,12,12,1,0,1,10,3,1,1,0,0,1,417,18,,,,,,,,,,100,NoArch
1,1,0,1,1,1,0,1,16,60,1,1,0,0,7,276,7,,,,,,,,,,100,NoArch
2,31,9,22,40,1,0,1,42,7,1,2,0.992774454,0,1,79,9,761,758,3,23437,23316,121,408,408,0,100,NoArch
3,38,38,0,76,1,0,1,442,313,1,3,0.584401517,0,28,863,2,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,39,18,18,0,1855,1843,12,16,16,0,100,NoArch
4,270,16,254,286,3,0,3,5,109,1,1,0.71312294,0,1,285,46,1031,1032,1,49674,49657,17,586,586,0,99.84662577,NoArch
1,3,1,2,4,0,0,0,3,1708,1,1,0,0,2,286,3,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,10,79,1,1,0,0,5,1,1,,,,,,,,,,100,NoArch
1,1,8,7,9,0,0,0,463,0,1,1,0,0,28,20,5,,,,,,,,,,100,NoArch
1,58,0,58,58,1,0,1,2,0,1,1,0,0,2,10,10,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,,,,,,,,,,100,NoArch
1,18,8,10,26,0,0,0,13,1156,1,1,0,0,6,11,11,,,,,,,,,,100,NoArch
1,1,0,1,1,1,0,1,8,3,1,1,0,0,4,890,17,,,,,,,,,,100,NoArch
1,3,6,3,9,0,0,0,78,11,1,1,0,0,12,707,4,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,,,,,,,,,,100,NoArch
1,41,4,37,45,0,0,0,7,1033,1,1,0,0,2,96,2,,,,,,,,,,100,NoArch
1,40,52,12,92,0,0,0,132,4,1,1,0,0,12,0,0,,,,,,,,,,100,NoArch
1,84,48,36,132,0,0,0,17,2,1,1,0,0,3,13,6,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,,,,,,,,,,100,NoArch
6,111,65,46,176,0,0,0,51,30,1,3,2.168181718,0,1,645,41,1043,1033,10,50526,49600,926,619,617,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,26,,,,,,,,,,100,NoArch
5,153,20,133,173,2,0,2,333,57,1,5,1.43542691,0,1,720,2,,,,,,,,,,99.94285714,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,11,,,,,,,,,,100,NoArch
1,157,0,157,157,1,0,1,22,6,1,1,0,0,2,0,0,3758,3741,17,122442,121735,707,2085,2076,9,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,,,,,,,,,,100,NoArch
1,8,6,2,14,0,0,0,14,6,1,1,0,0,1,120,16,,,,,,,,,,100,NoArch
1,2,2,0,4,0,0,0,4,29,1,1,0,0,2,62,11,,,,,,,,,,100,NoArch
5,70,57,13,127,1,0,1,129,20,1,2,1.214813298,0,1,9,1,,,,,,,,,,99.819982,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587,32,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,,,,,,,,,,100,NoArch
2,2,2,0,4,0,0,0,5,0,1,2,1,0,2,20,19,546,544,2,37665,37130,535,415,413,2,100,NoArch
1,1,1,0,2,0,0,0,60,0,1,1,0,0,5,657,18,,,,,,,,,,100,NoArch
1,102,45,57,147,0,0,0,4,0,1,1,0,0,1,95,30,,,,,,,,,,100,NoArch
3,27,52,25,79,1,0,1,73,44,1,2,0.457487168,0,1,61,5,540,540,0,38949,38919,30,466,466,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,50,0,0,0,0,0,0,0,0,0,100,NoArch
1,9,1,8,10,0,0,0,120,0,1,1,0,0,3,449,86,3274,3122,152,149106,141108,7998,1815,1723,92,100,NoArch
1,6,5,1,11,0,0,0,17,1662,1,1,0,0,4,2164,4,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,137,,,,,,,,,,100,NoArch
1,15,0,15,15,1,0,1,6,0,1,1,0,0,2,22,21,437,436,1,16705,16529,176,232,231,1,99.48186528,NoArch
4,17,9,8,26,1,0,1,78,65,1,3,1.884313528,0,2,422,5,,,,,,,,,,99.77736549,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,53,0,0,0,0,0,0,0,0,0,100,NoArch
2,69,32,37,101,0,0,0,21,57,1,2,0.140327271,0,3,36,8,,,,,,,,,,100,NoArch
1,54,0,54,54,1,0,1,10,0,1,1,0,0,5,389,15,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,1505,1494,11,84023,83603,420,1100,1092,8,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,64,64,0,7926,7926,0,25,25,0,100,NoArch
1,0,812,812,812,0,1,1,3,2591,1,1,0,812,3,346,22,,,,,,,,,,99.90464081,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,,,,,,,,,,100,NoArch
3,51,55,4,106,0,0,0,117,4,1,3,1.577145785,0,5,35,6,,,,,,,,,,100,NoArch
1,31,10,21,41,0,0,0,48,375,1,1,0,0,12,184,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,22,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,,,,,,,,,,100,NoArch
1,54,0,54,54,1,0,1,10,0,1,1,0,0,5,389,15,,,,,,,,,,100,NoArch
1,41,4,37,45,0,0,0,7,1033,1,1,0,0,2,96,2,,,,,,,,,,100,NoArch
1,35,34,1,69,0,0,0,14,185,1,1,0,0,4,301,10,,,,,,,,,,100,NoArch
7,80,75,5,155,0,0,0,7,110,1,6,2.386997671,0,1,346,70,285,291,6,8681,8609,72,78,78,0,100,NoArch
2,18,1,17,19,1,0,1,201,12,1,2,0.629249224,0,4,659,20,,,,,,,,,,100,NoArch
1,1,1,0,2,0,0,0,19,5,1,1,0,0,6,58,3,,,,,,,,,,100,NoArch
6,765,856,91,1621,3,0,3,80,75,1,4,0.769905329,0,1,461,98,676,673,3,47306,46902,404,554,551,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,7,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,10,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,256,256,0,14416,14439,23,211,211,0,100,NoArch
2,39,5,34,44,0,0,0,5,125,1,1,0.684038436,0,1,618,14,0,0,0,0,0,0,0,0,0,100,NoArch
1,23,0,23,23,1,0,1,8,0,1,1,0,0,2,2087,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,64,906,905,1,35624,35590,34,462,460,2,100,NoArch
5,3,8,5,11,0,0,0,5,6,1,1,2.186704346,0,1,635,27,,,,,,,,,,99.626401,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,5,0,0,0,0,0,0,0,0,0,100,NoArch
6,38,4,34,42,3,0,3,18,10,1,4,2.199979327,0,1,61,55,1975,1937,38,65630,64315,1315,850,837,13,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,57,2595,2589,6,105977,104953,1024,1243,1237,6,100,NoArch
1,10,0,10,10,1,0,1,4,0,1,1,0,0,2,18,17,648,648,0,20320,20336,16,174,174,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,50,,,,,,,,,,100,NoArch
1,23,8,15,31,0,0,0,6,5,1,1,0,0,1,20,9,,,,,,,,,,100,NoArch
2,2,2,0,4,0,0,0,2,0,1,1,1,0,1,226,5,,,,,,,,,,99.86531987,NoArch
6,83,65,18,148,1,0,1,41,31,1,3,1.916984482,0,5,106,5,,,,,,,,,,100,NoArch
8,214,333,119,547,0,0,0,74,118,1,7,1.602304665,0,5,305,4,,,,,,,,,,99.82788296,NoArch
3,38,73,35,111,0,0,0,121,129,1,1,0.432079566,0,1,14,2,,,,,,,,,,100,NoArch
3,2,4,2,6,0,0,0,39,5,1,2,1.584962501,0,1,190,182,,,,,,,,,,99.80397648,NoArch
1,3,22,19,25,0,0,0,181,14,1,1,0,0,3,2068,3,,,,,,,,,,100,NoArch
1,123,0,123,123,1,0,1,8,0,1,1,0,0,5,179,2,,,,,,,,,,100,NoArch
3,151,55,96,206,0,0,0,21,11,1,2,0.762776798,0,2,55,20,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,100,NoArch
2,83,46,37,129,0,0,0,124,1,1,2,0.159350063,0,3,457,94,1389,1398,9,55952,55934,18,474,476,2,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,11,,,,,,,,,,100,NoArch
2,14,5,9,19,0,0,0,45,0,1,1,0.831474388,0,1,627,23,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974,50,,,,,,,,,,100,NoArch
1,136,0,136,136,1,0,1,1,0,1,1,0,0,1,930,43,,,,,,,,,,99.86111111,NoArch
1,23,4,19,27,0,0,0,33,16,1,1,0,0,10,268,14,,,,,,,,,,100,NoArch
5,55,21,34,76,0,0,0,102,194,1,3,1.543308357,0,4,91,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,17,,,,,,,,,,100,NoArch
1,4,0,4,4,1,0,1,54,0,1,1,0,0,2,179,39,146,145,1,11295,11140,155,78,77,1,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,29,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,8,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,26,,,,,,,,,,100,NoArch
2,13,2,11,15,1,0,1,75,35,1,1,0.996791632,0,1,307,6,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,42,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,24,,,,,,,,,,100,NoArch
1,35,7,28,42,0,0,0,47,0,1,1,0,0,2,571,91,583,575,8,24711,24460,251,348,345,3,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,28,,,,,,,,,,100,NoArch
2,2,2,0,4,0,0,0,2,0,1,1,1,0,1,226,5,,,,,,,,,,99.86531987,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,15,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16,,,,,,,,,,100,NoArch
2,123,97,26,220,0,0,0,9,0,1,1,0.996181238,0,1,244,4,,,,,,,,,,99.89874443,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,100,NoArch
6,81,37,44,118,1,0,1,22,7,1,2,2.1705981,0,1,810,13,20,20,0,1983,1978,5,17,17,0,99.61046188,NoArch
19,9607,9628,21,19235,0,0,0,239,426,1,9,0.907998032,0,3,112,49,,,,,,,,,,100,NoArch
1,2,1,1,3,0,0,0,2,5,1,1,0,0,2,3,3,1211,1199,12,48838,48373,465,683,676,7,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,8,,,,,,,,,,100,NoArch
1,2,2,0,4,0,0,0,7,0,1,1,0,0,1,120,17,,,,,,,,,,100,NoArch
482,5171,11769,6598,16940,69,0,69,263,896,1,44,8.566197434,0,3,231,1,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,35,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,3,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,9,,,,,,,,,,100,NoArch
2,40,64,24,104,0,0,0,12,154,1,1,0.51594693,0,5,295,12,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,35,320,315,5,12336,11586,750,132,127,5,100,NoArch
1,2,0,2,2,1,0,1,5,0,1,1,0,0,1,61,1,1292,1284,8,48748,48423,325,649,640,9,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,16,,,,,,,,,,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,48,0,0,0,0,0,0,0,0,0,100,NoArch
1,1,1,0,2,0,0,0,60,9,1,1,0,0,4,735,67,666,666,0,39516,39451,65,535,535,0,100,NoArch
1,52,0,52,52,1,0,1,64,0,1,1,0,0,4,564,90,575,572,3,24460,24381,79,345,344,1,100,NoArch
1,13,1,12,14,0,0,0,122,14,1,1,0,0,9,30,6,0,0,0,0,0,0,0,0,0,100,NoArch
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,23,,,,,,,,,,100,NoArch
1,151,49,102,200,0,0,0,9,18,1,1,0,0,5,49,6,,,,,,,,,,100,NoArch
1,15,13,2,28,0,0,0,157,0,1,1,0,0,3,720,64,22,19,3,889,841,48,13,12,1,100,NoArch
4,46,3,43,49,2,0,2,21,65,1,3,1.040614201,0,1,485,111,788,793,5,26581,26729,148,335,337,2,100,NoArch
1,3,1,2,4,0,0,0,111,1,1,1,0,0,9,28,11,,,,,,,,,,100,NoArch
1,45,0,45,45,1,0,1,445,0,1,1,0,0,28,274,4,,,,,,,,,,100,NoArch
2,11,3,8,14,0,0,0,31,18,1,1,0.591672779,0,1,456,93,38,38,0,1580,1580,0,16,16,0,100,NoArch
